mean_R,mean_G,mean_B,std_R,std_G,std_B,min_R,min_G,min_B,max_R,max_G,max_B,mean_S,std_S,mean_V,std_V,rms,sobel_mean,sobel_std,sobel_pct_strong,laplacian_mean_abs,laplacian_std_abs,gabor_mean_abs_0,gabor_std_abs_0,gabor_mean_abs_45,gabor_std_abs_45,gabor_mean_abs_90,gabor_std_abs_90,gabor_mean_abs_135,gabor_std_abs_135,mean_block_0_0,pct_bright_block_0_0,mean_block_0_1,pct_bright_block_0_1,mean_block_0_2,pct_bright_block_0_2,mean_block_1_0,pct_bright_block_1_0,mean_block_1_1,pct_bright_block_1_1,mean_block_1_2,pct_bright_block_1_2,mean_block_2_0,pct_bright_block_2_0,mean_block_2_1,pct_bright_block_2_1,mean_block_2_2,pct_bright_block_2_2,H_shannon,center_mean_ratio,center_bright_ratio,lum_centroid_x,lum_centroid_y,filename,painter,genre,label
150.45717,165.48499,191.27155,38.73742,29.585384,26.868937,26.0,41.0,47.0,238.0,233.0,245.0,0.2295935,0.11815502,0.7516737,0.104268394,0.12287187576293945,0.12009988725185394,0.08185496926307678,0.25,0.10364844650030136,0.09466893970966339,4.091549873352051,0.9802557826042175,8.14168930053711,1.5831575393676758,4.0917649269104,0.9458982348442078,8.1417236328125,1.6029719114303589,0.001944157644174993,0.0,0.00257822941057384,0.10562493153686055,0.002751519437879324,0.08793405630408588,0.002127654617652297,0.0,0.0030644654761999846,0.28987293241318873,0.0027074976824223995,0.09940847847518895,0.002101953374221921,2.738525577828897e-05,0.0026277946308255196,0.165845108993318,0.0028025642968714237,0.15582210537846425,-1419.5654257797273,1.2146692276000977,2.8841958983125413,0.5301532294848291,-0.19023588769138958,Claude_Monet_19.jpg,Claude_Monet,Impresionismo,4
160.2224,162.6551,157.42094,40.176334,36.815372,47.060966,0.0,0.0,0.0,255.0,255.0,255.0,0.16794786,0.13807298,0.6773254,0.15150556,0.14825844764709473,0.3316144645214081,0.330375075340271,0.25,0.36666369438171387,0.392181932926178,4.146484375,1.4566410779953003,8.03604507446289,2.0953238010406494,4.321576118469238,1.9959760904312134,8.0252046585083,2.0009965896606445,0.0026857813354581594,0.0037578253841925187,0.002613021293655038,0.008451004684974442,0.0025262213312089443,0.010740160322943247,0.002743070712313056,0.16189827615914143,0.002420734381303191,0.11298911215221655,0.0018477069679647684,0.0511819099270588,0.002658901968970895,0.28918025254555746,0.0024924881290644407,0.11677975697207886,0.0023383169900625944,0.1444711558184757,-1419.5619527502686,0.9758257269859314,1.1305826059851405,0.4783925787316757,-0.32103089619942055,Claude_Monet_2.jpg,Claude_Monet,Impresionismo,4
203.13861,208.75377,199.02542,36.40889,28.986671,40.06996,9.0,18.0,23.0,251.0,248.0,255.0,0.16450638,0.11747854,0.86230344,0.10898832,0.11793503165245056,0.11382284760475159,0.1300751268863678,0.25,0.09951545298099518,0.12149301916360855,5.140038967132568,0.8786389827728271,10.22439193725586,1.4968078136444092,5.162688255310059,1.0951775312423706,10.222883224487305,1.5935096740722656,0.003294493770226836,0.017028765909832627,0.0032585603184998035,0.018940276935987693,0.0032727529760450125,0.028410415403981537,0.002935367403551936,0.15620774861298894,0.002624651649966836,0.018759615832905963,0.002845597919076681,0.016073010396755093,0.003463861532509327,0.4272984754534011,0.003441727953031659,0.16506597044151242,0.0033503901213407516,0.04056133153060749,-1419.5654257797273,0.8292012810707092,0.19005725180828717,0.4967656294711747,-0.38063540006873947,Claude_Monet_20.jpg,Claude_Monet,Impresionismo,4
126.19292,130.50995,124.17228,53.43285,54.10204,52.85654,0.0,0.0,0.0,255.0,255.0,255.0,0.27150378,0.17796038,0.5715034,0.19568332,0.20116595923900604,0.6073120832443237,0.4469059705734253,0.2500010269006905,0.6377987861633301,0.5649569034576416,3.778956651687622,2.5333824157714844,6.456997394561768,2.981285810470581,3.724579095840454,2.5038630962371826,6.496018886566162,3.2204954624176025,0.002065754495561123,0.20681075460487225,0.001857543713413179,0.10518790849673203,0.0016992914024740458,0.1031454248366013,0.0019314378732815385,0.09939468211527035,0.0017648268258199096,0.030878639334521688,0.0017473449697718024,0.06108882947118241,0.0023014203179627657,0.13812759952465833,0.0021352097392082214,0.05470142602495544,0.0022551813162863255,0.09349004753416518,-1419.4921693908427,0.8944336771965027,0.3112677500056727,0.4903102808824366,-0.2886159955276513,Claude_Monet_21.jpg,Claude_Monet,Impresionismo,4
137.61482,145.2529,137.41429,51.07509,49.631214,52.74355,0.0,0.0,0.0,240.0,239.0,246.0,0.17279963,0.15033779,0.5905377,0.1854904,0.1950332671403885,0.3402056396007538,0.31858137249946594,0.25000159360518115,0.2988753616809845,0.32945263385772705,3.8649635314941406,2.0656793117523193,7.061452388763428,2.655412197113037,3.719316005706787,1.843981385231018,7.068722724914551,2.697571039199829,0.002623142208904028,0.1094002306805075,0.0027916247490793467,0.15853517877739332,0.0023899320513010025,0.03814878892733564,0.0016857031732797623,0.01124567474048443,0.0018350007012486458,0.1092560553633218,0.0015279529616236687,0.01257208765859285,0.0023110327310860157,0.05692041522491349,0.0026643716264516115,0.3641291810841984,0.0018317974172532558,0.043050749711649364,-1419.5654257797273,0.8400031328201294,1.0886192051780283,0.48109811983500234,-0.17341359052488894,Claude_Monet_22.jpg,Claude_Monet,Impresionismo,4
145.1262,154.48949,136.78383,62.75952,57.15294,57.863575,0.0,0.0,0.0,255.0,255.0,255.0,0.23180611,0.16920984,0.62446797,0.22396764,0.2272818386554718,0.3302886188030243,0.28920263051986694,0.25,0.3126671314239502,0.3342753052711487,3.837491512298584,1.8783440589904785,7.446451187133789,2.9579100608825684,3.994562864303589,2.163236379623413,7.452702045440674,3.042407751083374,0.0024832705967128277,0.07815904139433551,0.0021493840031325817,0.014373033163882836,0.0029308528173714876,0.13873759380295328,0.0026319888420403004,0.2742072137496974,0.0027094411198049784,0.11794964899540063,0.0027901683934032917,0.2431614621157105,0.001058087102137506,0.0019365770999757927,0.0019691463094204664,0.01615831517792302,0.0020376008469611406,0.021514161220043574,-1419.5654257797273,1.1746114492416382,1.171430363155845,0.5323685855420707,-0.1567227483235169,Claude_Monet_23.jpg,Claude_Monet,Impresionismo,4
107.80483,104.28313,91.43899,47.125698,48.225487,48.332527,0.0,0.0,0.0,231.0,230.0,218.0,0.21864964,0.17922357,0.4321069,0.18522666,0.1865784227848053,0.2901718318462372,0.2397669106721878,0.25,0.330547034740448,0.31935539841651917,2.7625203132629395,1.6511493921279907,5.165430545806885,2.3952748775482178,2.7685039043426514,1.5958236455917358,5.175583362579346,2.439450979232788,0.0011703439522534609,0.0001512950859356088,0.0016464574728161097,0.05891430646332607,0.002753600012511015,0.5055071411280562,0.001274639624170959,0.00051440329218107,0.0015032654628157616,0.04702251270878722,0.0018902828451246023,0.26978939724037765,0.0011684199562296271,0.00051440329218107,0.001487830770201981,0.005476882110869039,0.0014818423660472035,0.01065117404986686,-1419.5654257797273,0.941058874130249,0.47098833470718904,0.561416705549224,-0.21324554617859323,Claude_Monet_24.jpg,Claude_Monet,Impresionismo,4
135.41028,146.47676,149.24341,43.660416,45.92542,51.155006,0.0,0.0,0.0,255.0,255.0,255.0,0.17014168,0.13338056,0.60491824,0.17862953,0.17766524851322174,0.3083547055721283,0.3464551568031311,0.25000043650509574,0.2814006507396698,0.3608035147190094,3.7461998462677,1.610365867614746,7.15932035446167,2.4360857009887695,3.9687256813049316,2.0330417156219482,7.163340091705322,2.526486396789551,0.0021830680780112743,0.0032073509015256587,0.002686422783881426,0.022301727398814777,0.0026556223165243864,0.012041356701550876,0.0015583982458338141,0.022806077417727902,0.002307886490598321,0.15221125961417223,0.002061705570667982,0.026431093178665994,0.0016017169691622257,0.0464159626780986,0.0023185964673757553,0.33497509771781614,0.002507369499653578,0.2820735090152566,-1419.5654257797273,1.0447717905044556,1.517957567425083,0.5332844459332373,-0.3117686847717923,Claude_Monet_25.jpg,Claude_Monet,Impresionismo,4
157.08333,156.02318,155.31137,40.52964,38.726997,45.549458,0.0,0.0,0.0,255.0,255.0,255.0,0.17882359,0.14471029,0.6704395,0.1507586,0.150294229388237,0.4258649945259094,0.3119385540485382,0.25000176644739164,0.4446772634983063,0.3884834945201874,4.179418087005615,1.9889631271362305,7.773930072784424,2.162811756134033,4.09023904800415,2.0678203105926514,7.773350715637207,2.219583749771118,0.0023274163249880075,0.05558759451493016,0.002477966481819749,0.07128668460848392,0.0023619334679096937,0.02640010252467,0.0024670143611729145,0.1377995642701525,0.0028381161391735077,0.2554786620530565,0.002692802809178829,0.1652249134948097,0.0020745901856571436,0.037613738305779826,0.002261703135445714,0.054145841343073174,0.0021519209258258343,0.10297321542996284,-1419.4636712631338,1.1796236038208008,2.536438569129185,0.5040135291989499,-0.15817326526786193,Claude_Monet_26.jpg,Claude_Monet,Impresionismo,4
133.72401,148.21584,139.97884,54.412663,35.087605,38.719917,0.0,0.0,0.0,255.0,255.0,255.0,0.3540231,0.22281842,0.6599547,0.12056136,0.1424778699874878,0.3214694559574127,0.26942017674446106,0.25000047695633176,0.3628484308719635,0.34791356325149536,3.621389865875244,1.4733021259307861,7.102278709411621,2.000410795211792,3.6521172523498535,1.6677680015563965,7.1046223640441895,2.0010573863983154,0.002180098555982113,0.001839230617173601,0.001955151092261076,0.004692616434470964,0.001826826250180602,0.0004898885288733423,0.0021575891878455877,0.08053939305389633,0.002236265456303954,0.1288836557716604,0.0021365731954574585,0.11727243818380274,0.002303045243024826,0.1443194416989678,0.0024870450142771006,0.20662123022182496,0.0024999892339110374,0.2153360893144139,-1419.5654257797273,1.0173745155334473,1.2888450442956843,0.4948213939320299,-0.3367671408496802,Claude_Monet_27.jpg,Claude_Monet,Impresionismo,4
159.00404,165.63167,157.68707,54.617134,55.756992,61.168972,0.0,0.0,0.0,255.0,255.0,255.0,0.26441413,0.18138647,0.71552724,0.21054237,0.20260560512542725,0.4502791464328766,0.3719232976436615,0.25,0.45842111110687256,0.4460581839084625,4.307832717895508,2.0470223426818848,8.100025177001953,2.684136152267456,4.4275078773498535,2.4348983764648438,8.123519897460938,2.77178692817688,0.002656429773196578,0.12554123711340207,0.0027277194894850254,0.1224914089347079,0.0024550147354602814,0.013075601374570447,0.0021885926835238934,0.04077319587628866,0.0021767616271972656,0.05105670103092783,0.001910699880681932,0.03439003436426117,0.0026436627376824617,0.12463058419243986,0.002997561125084758,0.24710481099656356,0.0027650564443320036,0.14092783505154638,-1417.2821999636694,0.8698700666427612,0.5105718329809322,0.4928496824734183,-0.31397494168109474,Claude_Monet_28.jpg,Claude_Monet,Impresionismo,4
113.31277,125.01833,131.77621,68.526695,66.25379,67.72122,0.0,0.0,0.0,255.0,255.0,255.0,0.26066786,0.17561802,0.54454213,0.26216003,0.2596510052680969,0.3110867142677307,0.31953150033950806,0.25,0.25944840908050537,0.31836843490600586,3.138723611831665,1.9070087671279907,6.079780101776123,3.3169562816619873,3.439497232437134,2.5620763301849365,6.133275032043457,3.59157395362854,0.002176967915147543,0.03287542561934954,0.0028796945698559284,0.24577315956322648,0.003398881061002612,0.5504285546553951,0.0012368044117465615,0.00029353058588704945,0.0016050725243985653,0.0005283550545966889,0.001999031752347946,0.04080075143829987,0.0006589574040845037,0.0003228836444757544,0.0016094179591163993,0.01573323940354585,0.0013596084900200367,0.008512386990724433,-1419.4292499658325,0.8535336256027222,0.005311474875881333,0.5573121141368327,-0.13924056275627966,Claude_Monet_29.jpg,Claude_Monet,Impresionismo,4
72.19912,88.29547,99.58707,35.773174,40.108383,41.85707,0.0,0.0,0.0,255.0,255.0,255.0,0.29031014,0.12376562,0.3960748,0.1688401,0.150527223944664,0.274626225233078,0.25681546330451965,0.24999931129476585,0.26967692375183105,0.2726273238658905,2.1564812660217285,1.2475591897964478,4.216771125793457,1.98785400390625,2.310978412628174,1.8130980730056763,4.21810245513916,1.9671149253845215,0.0016728152986615896,0.18812717337307502,0.0014130143681541085,0.10430948832588177,0.0012299885274842381,0.06698335817188276,0.0013559197541326284,0.08310978638847491,0.0013073410373181105,0.1251987083954297,0.0009025283507071435,0.013381768504719324,0.001569574000313878,0.1675981122702434,0.0014608539640903473,0.13547565822155985,0.0008226126665249467,0.01733109786388475,-1418.2373993588517,1.0026699304580688,1.2498827792030511,0.4533651635728463,-0.3774466346757105,Claude_Monet_3.jpg,Claude_Monet,Impresionismo,4
104.09814,141.79697,189.48593,59.1756,51.222664,42.22694,0.0,0.0,0.0,255.0,255.0,255.0,0.4761835,0.20875025,0.7434514,0.16464342,0.20149198174476624,0.2309977114200592,0.17138797044754028,0.25,0.22567471861839294,0.21041201055049896,3.4185242652893066,1.6982593536376953,6.750774383544922,2.6255266666412354,3.4137721061706543,1.6752139329910278,6.7505269050598145,2.6536731719970703,0.0015939581207931042,0.0,0.002144899917766452,0.1352578068264343,0.00298028695397079,0.37254901960784315,0.0015931092202663422,0.0,0.001758184633217752,0.010106511740498668,0.002708194311708212,0.10996126845800049,0.0012557936133816838,0.0,0.002014010213315487,0.06593439845073833,0.002741966163739562,0.2088779956427015,-1419.523649916287,0.8421099185943604,0.100764269921387,0.5716292863013963,-0.16637339931134218,Claude_Monet_30.jpg,Claude_Monet,Impresionismo,4
139.21725,132.82365,107.06236,39.290283,34.68332,49.71949,0.0,0.0,0.0,255.0,255.0,255.0,0.34571284,0.2068537,0.58471215,0.15085131,0.13611000776290894,0.40999892354011536,0.32930806279182434,0.25,0.4052293002605438,0.4014120399951935,3.3705790042877197,1.679196834564209,6.552007675170898,1.9834622144699097,3.493351459503174,2.0053529739379883,6.5500688552856445,1.997372031211853,0.0020946019794791937,0.04472630173564753,0.002217837842181325,0.14109479305740988,0.001910235732793808,0.012977303070761014,0.0017296369187533855,0.01610146862483311,0.0018513570539653301,0.13893190921228304,0.0020514875650405884,0.09740987983978638,0.0018454105593264103,0.050066755674232306,0.0022570325527340174,0.24811748998664887,0.0022892632987350225,0.15134846461949267,-1419.2750113264979,0.9131504893302917,1.3881246019246465,0.5099625134014056,-0.22689844862401531,Claude_Monet_4.jpg,Claude_Monet,Impresionismo,4
185.27945,169.90343,123.838905,42.732002,40.424458,41.4853,1.0,1.0,0.0,255.0,248.0,254.0,0.33509997,0.1800525,0.7297951,0.16538039,0.15506750345230103,0.199842169880867,0.21195071935653687,0.25,0.16679632663726807,0.20121856033802032,4.330029487609863,1.3117433786392212,8.40652847290039,2.040282964706421,4.298384189605713,1.578840970993042,8.406623840332031,2.0497007369995117,0.00285205221734941,0.0061597007223942206,0.002951554488390684,0.11271284829721362,0.0027399270329624414,0.11932404540763673,0.0024850049521774054,0.06104876160990712,0.002339388243854046,0.15518575851393188,0.0016982709057629108,0.013835139318885449,0.0027103067841380835,0.09046052631578948,0.0028822969179600477,0.19078947368421054,0.0027731475420296192,0.15167053663570693,-1419.5654257797273,0.8985344171524048,1.5498137587640906,0.4854795345178668,-0.15857861180740954,Claude_Monet_5.jpg,Claude_Monet,Impresionismo,4
95.65346,120.55198,114.44791,52.784523,52.503918,52.035946,0.0,0.0,0.0,255.0,255.0,255.0,0.30104396,0.1866813,0.49059996,0.20420513,0.20393648743629456,0.7635788321495056,0.5268767476081848,0.2500011287344178,0.6643019914627075,0.5902260541915894,3.1785178184509277,2.144514799118042,5.6901397705078125,2.960357189178467,3.7462728023529053,2.991361141204834,5.6613264083862305,2.9522154331207275,0.0022929166443645954,0.23660814192419588,0.0023209548089653254,0.33265517872764633,0.001824173959903419,0.0824975077818241,0.0018125736387446523,0.05169572559152035,0.001522720674984157,0.034768986633572724,0.0014624434988945723,0.029235245051166765,0.0015616531018167734,0.015380546456981262,0.0016080299392342567,0.09710495798832218,0.0011530125048011541,0.020426016723292577,-1418.4359896382155,0.8808320164680481,0.34754606070445054,0.4720919169037504,-0.23606425268479078,Claude_Monet_6.jpg,Claude_Monet,Impresionismo,4
136.45401,131.32924,127.93748,57.289795,58.653404,52.279716,0.0,0.0,0.0,255.0,255.0,255.0,0.26990494,0.18542627,0.5905185,0.1961729,0.21934208273887634,0.37164804339408875,0.29739412665367126,0.25000150523520803,0.35471799969673157,0.34377261996269226,3.6724133491516113,2.404446840286255,6.59185266494751,2.9120326042175293,3.443300485610962,1.9247289896011353,6.5942606925964355,2.9659271240234375,0.0030893266666680574,0.31952614379084965,0.0019291989738121629,0.054901960784313725,0.0018149722600355744,0.06909041394335512,0.001898571033962071,0.15016339869281045,0.0020762577187269926,0.10359477124183007,0.002539650769904256,0.18077342047930284,0.0014709050301462412,0.00024509803921568627,0.0018366555450484157,0.01443355119825708,0.0016787709901109338,0.011274509803921568,-1419.5453568544986,1.0191946029663086,1.0313600419208115,0.48758700077960315,-0.1779149135679937,Claude_Monet_7.jpg,Claude_Monet,Impresionismo,4
150.19766,157.92279,146.49571,58.283287,49.657616,52.820904,0.0,5.0,0.0,255.0,255.0,245.0,0.17012295,0.15452594,0.63553923,0.1890901,0.20361468195915222,0.22104685008525848,0.21830172836780548,0.25,0.2125522792339325,0.24865968525409698,3.887101411819458,1.5889451503753662,7.672403812408447,2.788067102432251,3.889094829559326,1.7164251804351807,7.664268970489502,2.6269609928131104,0.003285924205556512,0.36637005649717513,0.0032319892197847366,0.2355508474576271,0.003209930146113038,0.1209322033898305,0.0025034714490175247,0.14279661016949152,0.0021280122455209494,0.031242937853107344,0.0019184993579983711,0.005734463276836159,0.001633523846976459,8.474576271186441e-05,0.0015637835022062063,0.0,0.001908281585201621,2.824858757062147e-05,-1419.5654257797273,0.895648717880249,0.31148102161096053,0.49317298381689845,-0.15855989920546898,Claude_Monet_8.jpg,Claude_Monet,Impresionismo,4
151.37851,151.22165,156.11787,48.728638,48.108948,56.0138,18.0,25.0,10.0,255.0,255.0,255.0,0.11536423,0.06731262,0.6365564,0.20405833,0.19142931699752808,0.18264862895011902,0.15641218423843384,0.25,0.1558687835931778,0.16371233761310577,3.823514461517334,1.4874831438064575,7.539880275726318,2.4154398441314697,3.818486452102661,1.5815373659133911,7.542021751403809,2.565539836883545,0.0022578646894544363,0.08850762527233115,0.0025250606704503298,0.17453401113531833,0.0033859119284898043,0.5504417816509319,0.0022352987434715033,0.0,0.002055924152955413,0.0,0.002836810192093253,0.07985354635681433,0.0018004101002588868,0.0,0.001594275119714439,0.0,0.002298512263223529,0.007655531348341806,-1419.5234920920368,0.8815235495567322,0.0,0.5406764421779228,-0.15499895230187424,Claude_Monet_9.jpg,Claude_Monet,Impresionismo,4
101.54752,95.42222,77.765045,55.901096,52.2947,48.8127,0.0,0.0,0.0,255.0,255.0,246.0,0.30506197,0.21508342,0.4058782,0.21395919,0.20581507682800293,0.848848283290863,0.5314212441444397,0.25,0.8922427892684937,0.7050524950027466,3.2532193660736084,2.4589526653289795,4.9528913497924805,3.082803964614868,3.334521770477295,2.574535608291626,5.016869068145752,3.089958429336548,0.0015421054558828473,0.10436893203883495,0.0015875690151005983,0.14402912621359223,0.0015809901524335146,0.12490291262135922,0.0014620269648730755,0.11024271844660194,0.0014388114213943481,0.09703883495145631,0.0014854351757094264,0.09951456310679611,0.0013285803142935038,0.07533980582524272,0.001375113264657557,0.07024271844660195,0.0013761367881670594,0.07553398058252427,-1419.5654257797273,0.9827306270599365,0.9690815083933684,0.5019819058356436,-0.10538206114450327,Jackson_Pollock_1.jpg,Jackson_Pollock,Expresionismo abstracto,2
136.45801,124.41983,106.808,66.49875,62.122433,54.921303,0.0,0.0,0.0,255.0,255.0,255.0,0.2524999,0.17564666,0.53839797,0.25787532,0.24401885271072388,0.9239979982376099,0.6443448066711426,0.25,0.9542810320854187,0.8148749470710754,4.168202877044678,3.0395262241363525,6.49767541885376,3.4584851264953613,4.390279293060303,3.360313892364502,6.413828372955322,3.370634078979492,0.0020446511916816235,0.06614434947768282,0.0023175571113824844,0.24002849002849003,0.0019975441973656416,0.10018993352326686,0.001768195303156972,0.05493827160493827,0.0019908775575459003,0.12640075973409307,0.0019391769310459495,0.09373219373219373,0.001739618252031505,0.05864197530864197,0.001937595778144896,0.08300094966761633,0.001785786240361631,0.08205128205128205,-1419.3549137717125,1.0226472616195679,1.256845956236186,0.503498999441465,-0.11877332323544071,Jackson_Pollock_10.jpg,Jackson_Pollock,Expresionismo abstracto,2
92.679436,76.577995,62.35165,51.407913,50.20224,44.43917,0.0,0.0,0.0,255.0,255.0,255.0,0.4028292,0.25631893,0.3643789,0.20089534,0.19303959608078003,0.8288031220436096,0.5487076044082642,0.25,0.9265585541725159,0.7609352469444275,2.74289608001709,2.147059202194214,4.167470932006836,2.6066741943359375,2.8306007385253906,2.210325241088867,4.186871528625488,2.6524875164031982,0.0011508965399116278,0.09584214235377025,0.0013551251031458378,0.15267794221282593,0.0011964967707172036,0.08326286116983792,0.001243840204551816,0.11589147286821705,0.0013012561248615384,0.1276955602536998,0.0012230529682710767,0.08897110641296688,0.0012262623058632016,0.09171952078928823,0.0012245866237208247,0.08995771670190275,0.0011137278052046895,0.055461592670894996,-1419.5399135641387,1.0612552165985107,1.2748591597777805,0.49741543489273543,-0.1351521699516461,Jackson_Pollock_11.jpg,Jackson_Pollock,Expresionismo abstracto,2
114.91553,112.60894,84.19289,63.64429,60.058666,53.572006,0.0,0.0,0.0,255.0,254.0,250.0,0.35295886,0.23411787,0.4650263,0.2452102,0.2346409112215042,0.8797213435173035,0.6247155070304871,0.250002599103829,0.8358730673789978,0.7114899754524231,3.845334529876709,2.792614698410034,5.80545711517334,3.465043067932129,4.001278877258301,2.956124782562256,5.853226661682129,3.5296268463134766,0.0016843198100104928,0.10764150943396227,0.001556100440211594,0.10325471698113207,0.0017542666755616665,0.09297169811320755,0.001585279474966228,0.08023584905660378,0.0017355341697111726,0.044764150943396225,0.0017000174848362803,0.08608490566037735,0.0017162992153316736,0.11825471698113207,0.0017161369323730469,0.1165566037735849,0.0017370564164593816,0.1280188679245283,-1419.5654257797273,1.0286271572113037,0.4589714183611443,0.5042259836915691,-0.106867396301385,Jackson_Pollock_12.jpg,Jackson_Pollock,Expresionismo abstracto,2
133.00833,127.11461,105.64794,65.56475,64.49336,62.57953,0.0,0.0,0.0,255.0,255.0,255.0,0.28684357,0.24466388,0.52634406,0.25536096,0.25151747465133667,1.1273432970046997,0.687373697757721,0.25,1.1438486576080322,0.8905544877052307,4.197238445281982,3.0907955169677734,6.572851657867432,3.7017664909362793,4.260324001312256,3.1047983169555664,6.560593605041504,3.6726326942443848,0.0019874998833984137,0.1145769622833843,0.001913835178129375,0.09215086646279307,0.0019917869940400124,0.10265035677879715,0.0019709556363523006,0.11442405708460754,0.001833320944570005,0.060550458715596334,0.001854614820331335,0.08944954128440367,0.002065313747152686,0.12981651376146788,0.0019984079990535975,0.10305810397553516,0.001870682812295854,0.0890927624872579,-1419.0957220152577,0.9435782432556152,0.6083640925035951,0.4933408823639734,-0.11513679296297143,Jackson_Pollock_13.jpg,Jackson_Pollock,Expresionismo abstracto,2
106.45748,108.5043,108.382935,76.34031,74.20127,70.10489,0.0,0.0,0.0,255.0,255.0,255.0,0.3585217,0.25243923,0.48920012,0.29487076,0.28623032569885254,0.8223840594291687,0.6635507941246033,0.25,0.7803187966346741,0.7075926661491394,4.039945602416992,3.2134296894073486,6.104092121124268,4.156444549560547,4.297281742095947,3.4394850730895996,6.03566312789917,4.057007312774658,0.0017983486177399755,0.10295275590551181,0.00151949399150908,0.08279527559055118,0.0016564418328925967,0.11393700787401574,0.0015793663915246725,0.09271653543307086,0.0015460733557119966,0.11425196850393701,0.0015672730514779687,0.1312992125984252,0.0017630294896662235,0.07559055118110236,0.0018075094558298588,0.11145669291338582,0.0016936368774622679,0.075,-1418.843721394316,0.9319144487380981,1.142519570787413,0.49223267605033405,-0.13535500976332657,Jackson_Pollock_14.jpg,Jackson_Pollock,Expresionismo abstracto,2
114.40863,103.001526,80.71863,59.624283,57.18586,51.632244,0.0,0.0,0.0,255.0,255.0,253.0,0.35275114,0.20321207,0.4487456,0.23375599,0.22378794848918915,0.960705041885376,0.6150023937225342,0.25,1.0337733030319214,0.8436051607131958,3.609866142272949,2.685798406600952,5.332859039306641,3.036860227584839,3.1839206218719482,2.2846407890319824,5.369968414306641,3.0796802043914795,0.0017338864272460341,0.088989898989899,0.001739709870889783,0.10717171717171717,0.0014233753317967057,0.03212121212121212,0.0017266209470108151,0.17267676767676768,0.0016229086322709918,0.12474747474747475,0.0013594789197668433,0.046464646464646465,0.001750995754264295,0.17237373737373737,0.0016541830264031887,0.11419191919191919,0.0013325244653970003,0.03641414141414141,-1419.5140598824235,1.0182939767837524,1.2542314243375987,0.4696803586011606,-0.10423072288252985,Jackson_Pollock_15.jpg,Jackson_Pollock,Expresionismo abstracto,2
131.78906,111.63069,94.77867,66.457726,64.86293,61.049313,0.0,0.0,0.0,255.0,255.0,250.0,0.3710589,0.23444387,0.51682734,0.26061848,0.2538679540157318,1.0040415525436401,0.697452187538147,0.25,1.067449927330017,0.8825005292892456,4.084909439086914,2.8527519702911377,6.062957286834717,3.4637835025787354,3.8555402755737305,2.664281129837036,6.086511135101318,3.4651999473571777,0.002041124040260911,0.14232693911592995,0.0020316916052252054,0.10913261050875729,0.0018350513419136405,0.08794829024186822,0.0017614862881600857,0.13928273561301086,0.001516768941655755,0.06897414512093411,0.0016690894262865186,0.08265221017514596,0.0017636427655816078,0.12397831526271894,0.0015362737467512488,0.062051709758131776,0.0018300270894542336,0.08390325271059217,-1419.5654257797273,0.8539699912071228,0.6895496809252306,0.4938412696454448,-0.11141963878000638,Jackson_Pollock_2.jpg,Jackson_Pollock,Expresionismo abstracto,2
122.30238,111.26066,84.18283,64.111244,60.734093,52.804264,0.0,0.0,0.0,255.0,255.0,251.0,0.39496702,0.26532745,0.49112606,0.24340668,0.23364365100860596,0.8183167576789856,0.5655063986778259,0.25,0.7965099811553955,0.6665850281715393,4.051819801330566,2.853703737258911,5.7834672927856445,3.3246726989746094,3.6247355937957764,2.627512216567993,5.848073482513428,3.289581298828125,0.0017337641911581159,0.06666666666666667,0.0015925080515444279,0.07228739002932551,0.0016971278237178922,0.10043988269794721,0.001701026107184589,0.09364613880742913,0.0016151582822203636,0.0706256109481916,0.0017199437133967876,0.12869012707722385,0.0019763691816478968,0.1701368523949169,0.0016512915026396513,0.07541544477028347,0.0017347317188978195,0.12052785923753666,-1419.5654257797273,0.94257652759552,0.7074855128514949,0.4929335713426907,-0.09995157732915455,Jackson_Pollock_3.jpg,Jackson_Pollock,Expresionismo abstracto,2
154.96649,132.61446,100.96419,83.74938,83.46914,77.55343,0.0,0.0,0.0,255.0,255.0,255.0,0.44012016,0.2991814,0.6119543,0.32739726,0.3177691400051117,1.1484495401382446,0.8613234758377075,0.25,1.1035749912261963,0.9751687049865723,4.985436916351318,3.694535732269287,7.294815540313721,4.597602367401123,5.032216548919678,3.6800177097320557,7.298627853393555,4.470867156982422,0.00198896205984056,0.10293916609706083,0.0020013712346553802,0.10246069719753931,0.002318033715710044,0.12474367737525632,0.0020968487951904535,0.07645249487354751,0.0021842678543180227,0.10704032809295967,0.0020342913921922445,0.09070403280929597,0.0021067261695861816,0.08421052631578947,0.0018783222185447812,0.0885850991114149,0.0021588951349258423,0.12423103212576897,-1413.228433741814,1.047453761100769,1.068779752236119,0.5063137950549124,-0.14034391996427742,Jackson_Pollock_4.jpg,Jackson_Pollock,Expresionismo abstracto,2
